i,X,Y,Z
132,65248 , 65396 , 65512
133,65248 , 65396 , 65512
134,65247 , 65396 , 65512
135,65247 , 65396 , 65512
136,65247 , 65396 , 65511
137,65246 , 65396 , 65513
138,65246 , 65396 , 65513
139,65248 , 65396 , 65511
140,65247 , 65395 , 65512
141,65247 , 65396 , 65511
142,65247 , 65396 , 65512
143,65247 , 65396 , 65512
144,65246 , 65395 , 65511
145,65247 , 65396 , 65511
146,65247 , 65397 , 65512
147,65247 , 65396 , 65511
148,65247 , 65396 , 65511
149,65248 , 65395 , 65510
150,65247 , 65396 , 65511
151,65247 , 65396 , 65511
152,65247 , 65396 , 65511
153,65247 , 65396 , 65511
154,65248 , 65395 , 65510
155,65248 , 65396 , 65511
156,65248 , 65396 , 65511
157,65247 , 65395 , 65511
158,65247 , 65395 , 65511
159,65246 , 65396 , 65510
160,65247 , 65396 , 65511
161,65247 , 65396 , 65511
162,65247 , 65396 , 65511
163,65247 , 65395 , 65511
164,65247 , 65395 , 65511
165,65247 , 65395 , 65511
166,65247 , 65395 , 65511
167,65247 , 65396 , 65511
168,65246 , 65396 , 65511
169,65246 , 65396 , 65511
170,65246 , 65395 , 65511
171,65246 , 65395 , 65511
172,65246 , 65396 , 65512
173,65246 , 65397 , 65512
174,65246 , 65397 , 65512
175,65245 , 65397 , 65512
176,65245 , 65397 , 65512
177,65245 , 65399 , 65512
178,65244 , 65399 , 65512
179,65244 , 65399 , 65512
180,65241 , 65406 , 65513
181,65241 , 65406 , 65513
182,65240 , 65407 , 65511
183,65240 , 65409 , 65513
184,65240 , 65409 , 65513
185,65251 , 65425 , 65516
186,65255 , 65427 , 65518
187,65255 , 65427 , 65518
188,65261 , 65430 , 65518
189,65261 , 65430 , 65518
190,65298 , 65385 , 65495
191,65295 , 65385 , 65491
192,65295 , 65385 , 65491
193,65292 , 65387 , 65489
194,65292 , 65387 , 65489
195,65274 , 65404 , 65465
196,65272 , 65408 , 65463
197,65272 , 65408 , 65463
198,65273 , 65415 , 65462
199,65277 , 65421 , 65461
200,65338 , 65432 , 65462
201,65345 , 65429 , 65464
202,65345 , 65429 , 65464
203,65350 , 65420 , 65463
204,65353 , 65411 , 65465
205,65336 , 65362 , 65469
206,65334 , 65360 , 65468
207,65334 , 65360 , 65468
208,65330 , 65358 , 65471
209,65328 , 65356 , 65469
210,65315 , 65349 , 65471
211,65313 , 65349 , 65471
212,65313 , 65349 , 65471
213,65313 , 65348 , 65471
214,65312 , 65348 , 65471
215,65302 , 65344 , 65473
216,65303 , 65344 , 65473
217,65302 , 65343 , 65474
218,65302 , 65343 , 65474
219,65300 , 65343 , 65473
220,65295 , 65343 , 65477
221,65296 , 65342 , 65477
222,65295 , 65343 , 65476
223,65295 , 65343 , 65476
224,65294 , 65343 , 65476
225,65292 , 65344 , 65480
226,65292 , 65343 , 65480
227,65293 , 65343 , 65480
228,65293 , 65343 , 65480
229,65292 , 65343 , 65480
230,65292 , 65347 , 65482
231,65291 , 65346 , 65481
232,65292 , 65348 , 65482
233,65292 , 65348 , 65482
234,65292 , 65347 , 65483
235,65292 , 65348 , 65483
236,65292 , 65348 , 65483
237,65292 , 65348 , 65481
238,65292 , 65348 , 65481
239,65291 , 65347 , 65482
240,65292 , 65348 , 65482
241,65292 , 65348 , 65482
242,65291 , 65349 , 65482
243,65291 , 65349 , 65482
244,65291 , 65349 , 65483
245,65291 , 65348 , 65482
246,65291 , 65348 , 65482
247,65291 , 65347 , 65484
248,65292 , 65349 , 65482
249,65292 , 65349 , 65482
250,65291 , 65349 , 65483
251,65291 , 65349 , 65483
252,65291 , 65348 , 65483
253,65289 , 65348 , 65483
254,65289 , 65348 , 65483
255,65295 , 65366 , 65492
256,65295 , 65366 , 65492
257,65294 , 65366 , 65493
258,65294 , 65366 , 65492
259,65294 , 65366 , 65492
260,65296 , 65367 , 65489
261,65296 , 65367 , 65489
262,65296 , 65367 , 65489
263,65295 , 65367 , 65489
264,65295 , 65367 , 65489
265,65297 , 65367 , 65488
266,65297 , 65367 , 65487
267,65297 , 65367 , 65487
268,65297 , 65366 , 65488
269,65297 , 65366 , 65488
270,65295 , 65368 , 65491
271,65292 , 65367 , 65496
272,65292 , 65367 , 65496
273,65291 , 65367 , 65496
274,65291 , 65367 , 65496
275,65289 , 65366 , 65500
276,65288 , 65366 , 65500
277,65288 , 65366 , 65500
278,65289 , 65364 , 65499
279,65289 , 65364 , 65499
280,65288 , 65366 , 65500
281,65288 , 65366 , 65499
282,65288 , 65366 , 65499
283,65288 , 65366 , 65499
284,65287 , 65366 , 65500
285,65289 , 65367 , 65500
286,65288 , 65366 , 65500
287,65288 , 65366 , 65500
288,65289 , 65366 , 65501
289,65288 , 65366 , 65500
290,65289 , 65366 , 65500
291,65289 , 65366 , 65499
292,65289 , 65366 , 65499
293,65288 , 65365 , 65499
294,65288 , 65366 , 65500
295,65289 , 65365 , 65500
296,65288 , 65365 , 65499
297,65288 , 65365 , 65499
298,65288 , 65365 , 65499
299,65287 , 65367 , 65501
300,65288 , 65366 , 65500
301,65288 , 65366 , 65499
302,65289 , 65365 , 65500
303,65289 , 65365 , 65500
304,65288 , 65366 , 65500
305,65288 , 65366 , 65499
306,65288 , 65366 , 65499
307,65287 , 65366 , 65500
308,65287 , 65366 , 65500
309,65287 , 65366 , 65501
310,65288 , 65366 , 65500
311,65289 , 65366 , 65500
312,65289 , 65365 , 65500
313,65289 , 65365 , 65500
314,65289 , 65366 , 65500
315,65288 , 65367 , 65499
316,65288 , 65365 , 65500
317,65289 , 65365 , 65499
318,65289 , 65365 , 65499
319,65288 , 65367 , 65500
320,65288 , 65367 , 65499
321,65288 , 65367 , 65499
322,65288 , 65366 , 65500
323,65288 , 65366 , 65500
324,65288 , 65366 , 65500
325,65288 , 65367 , 65500
326,65288 , 65367 , 65500
327,65288 , 65365 , 65500
328,65288 , 65365 , 65500
329,65288 , 65366 , 65500
330,65288 , 65366 , 65500
331,65288 , 65366 , 65500
332,65288 , 65366 , 65500
333,65288 , 65366 , 65499
334,65288 , 65365 , 65499
335,65287 , 65365 , 65500
336,65287 , 65365 , 65500
337,65289 , 65365 , 65500
338,65288 , 65366 , 65500
339,65288 , 65366 , 65500
340,65287 , 65365 , 65499
341,65287 , 65365 , 65499
342,65289 , 65366 , 65500
343,65288 , 65366 , 65500
344,65288 , 65366 , 65500
345,65288 , 65365 , 65500
346,65288 , 65365 , 65500
347,65289 , 65366 , 65500
348,65288 , 65366 , 65499
349,65288 , 65366 , 65499
350,65289 , 65366 , 65500
351,65289 , 65366 , 65500
352,65288 , 65365 , 65499
353,65288 , 65366 , 65500
354,65288 , 65366 , 65500
355,65289 , 65366 , 65499
356,65287 , 65366 , 65499
357,65287 , 65366 , 65499
358,65287 , 65366 , 65498
359,65287 , 65366 , 65498
360,65288 , 65366 , 65499
361,65289 , 65367 , 65500
362,65289 , 65367 , 65500
363,65288 , 65366 , 65499
364,65288 , 65366 , 65499
365,65288 , 65366 , 65500
366,65288 , 65367 , 65499
367,65288 , 65367 , 65499
368,65289 , 65366 , 65500
369,65288 , 65365 , 65500
370,65288 , 65366 , 65500
371,65288 , 65366 , 65500
372,65288 , 65366 , 65500
373,65288 , 65366 , 65500
374,65289 , 65365 , 65500
375,65289 , 65366 , 65499
376,65288 , 65366 , 65500
377,65288 , 65366 , 65500
378,65289 , 65366 , 65499
379,65288 , 65366 , 65500
380,65289 , 65366 , 65499
381,65288 , 65366 , 65500
382,65288 , 65366 , 65500
383,65288 , 65365 , 65500
384,65288 , 65366 , 65499
385,65292 , 65347 , 65489
386,65293 , 65347 , 65489
387,65293 , 65347 , 65488
388,65293 , 65347 , 65488
389,65293 , 65347 , 65488
390,65293 , 65346 , 65489
391,65293 , 65346 , 65488
392,65293 , 65345 , 65488
393,65293 , 65345 , 65488
394,65293 , 65346 , 65487
395,65295 , 65346 , 65488
396,65293 , 65347 , 65487
397,65293 , 65347 , 65488
398,65293 , 65347 , 65488
399,65294 , 65347 , 65488
400,65312 , 65335 , 65487
401,65302 , 65340 , 65488
402,65300 , 65342 , 65488
403,65300 , 65342 , 65488
404,65298 , 65344 , 65487
405,65294 , 65346 , 65488
406,65294 , 65346 , 65488
407,65293 , 65347 , 65488
408,65293 , 65347 , 65488
409,65294 , 65348 , 65488
410,65292 , 65347 , 65488
411,65292 , 65347 , 65488
412,65293 , 65347 , 65488
413,65293 , 65347 , 65488
414,65293 , 65347 , 65488
415,65295 , 65347 , 65488
416,65295 , 65347 , 65488
417,65294 , 65346 , 65488
418,65294 , 65346 , 65488
419,65294 , 65347 , 65487
420,65292 , 65349 , 65484
421,65292 , 65349 , 65484
422,65292 , 65349 , 65485
423,65291 , 65349 , 65484
424,65291 , 65349 , 65484
425,65289 , 65361 , 65485
426,65289 , 65361 , 65485
427,65290 , 65360 , 65484
428,65290 , 65359 , 65484
429,65290 , 65359 , 65484
430,65308 , 65364 , 65477
431,65308 , 65364 , 65477
432,65311 , 65364 , 65475
433,65317 , 65365 , 65475
434,65317 , 65365 , 65475
435,65267 , 65427 , 65464
436,65265 , 65413 , 65466
437,65265 , 65413 , 65466
438,65268 , 65402 , 65469
439,65268 , 65402 , 65469
440,65264 , 65431 , 65517
441,65254 , 65427 , 65517
442,65254 , 65427 , 65517
443,65248 , 65425 , 65516
444,65248 , 65425 , 65516
445,65241 , 65402 , 65513
446,65241 , 65402 , 65512
447,65241 , 65402 , 65512
448,65243 , 65402 , 65513
449,65243 , 65402 , 65513
450,65245 , 65396 , 65511
451,65245 , 65396 , 65511
452,65245 , 65396 , 65511
453,65245 , 65396 , 65511
454,65246 , 65396 , 65511
455,65245 , 65395 , 65511
456,65248 , 65395 , 65512
457,65248 , 65395 , 65512
458,65246 , 65395 , 65511
459,65247 , 65395 , 65511
460,65246 , 65395 , 65511
461,65246 , 65395 , 65510
462,65246 , 65395 , 65510
463,65247 , 65396 , 65512
464,65246 , 65396 , 65511
465,65246 , 65396 , 65511
466,65247 , 65395 , 65511
467,65247 , 65395 , 65511
468,65246 , 65396 , 65510
469,65246 , 65395 , 65511
470,65246 , 65395 , 65511
471,65245 , 65395 , 65511
472,65246 , 65395 , 65512
473,65246 , 65395 , 65512
474,65247 , 65396 , 65511
475,65245 , 65395 , 65512
476,65247 , 65395 , 65512
477,65245 , 65395 , 65511
478,65245 , 65395 , 65511
479,65247 , 65395 , 65512
480,65246 , 65395 , 65510
481,65247 , 65396 , 65510
482,65246 , 65396 , 65511
483,65246 , 65396 , 65511
484,65247 , 65396 , 65511
485,65247 , 65395 , 65510
486,65247 , 65395 , 65510
487,65246 , 65395 , 65512
488,65246 , 65395 , 65512
489,65247 , 65395 , 65511
490,65247 , 65395 , 65511
491,65247 , 65395 , 65511
492,65246 , 65396 , 65512
493,65246 , 65396 , 65512
494,65247 , 65395 , 65511
495,65247 , 65395 , 65511
496,65247 , 65395 , 65511
497,65247 , 65396 , 65511
498,65247 , 65396 , 65511
499,65247 , 65396 , 65511
500,65247 , 65396 , 65512
501,65247 , 65396 , 65512
502,65246 , 65396 , 65511
503,65246 , 65395 , 65513
504,65246 , 65395 , 65513
505,65247 , 65395 , 65512
506,65247 , 65395 , 65512
507,65246 , 65395 , 65510
508,65247 , 65395 , 65511
509,65247 , 65395 , 65511
510,65247 , 65395 , 65510
511,65247 , 65395 , 65510
512,65247 , 65395 , 65512
513,65246 , 65396 , 65512
514,65246 , 65396 , 65512
515,65246 , 65396 , 65510
516,65246 , 65396 , 65510
517,65245 , 65396 , 65511
518,65247 , 65395 , 65512
519,65247 , 65395 , 65512
520,65246 , 65395 , 65511
521,65246 , 65396 , 65511
522,65246 , 65396 , 65511
523,65246 , 65395 , 65511
524,65246 , 65395 , 65511
525,65246 , 65396 , 65511
526,65246 , 65395 , 65511
527,65246 , 65395 , 65511
528,65246 , 65395 , 65512
529,65246 , 65395 , 65512
