i,X,Y,Z
331,65239 , 65467 , 65386
332,65240 , 65466 , 65384
333,65240 , 65466 , 65385
334,65240 , 65466 , 65385
335,65239 , 65466 , 65385
336,65239 , 65466 , 65386
337,65240 , 65467 , 65385
338,65239 , 65468 , 65385
339,65239 , 65468 , 65385
340,65238 , 65468 , 65386
341,65240 , 65467 , 65386
342,65239 , 65468 , 65386
343,65239 , 65466 , 65386
344,65239 , 65466 , 65386
345,65240 , 65467 , 65386
346,65239 , 65466 , 65384
347,65239 , 65466 , 65384
348,65238 , 65466 , 65385
349,65238 , 65466 , 65385
350,65239 , 65467 , 65385
351,65239 , 65467 , 65385
352,65239 , 65467 , 65385
353,65239 , 65465 , 65385
354,65239 , 65465 , 65385
355,65239 , 65467 , 65385
356,65239 , 65468 , 65385
357,65239 , 65468 , 65385
358,65238 , 65467 , 65385
359,65235 , 65467 , 65383
360,65235 , 65467 , 65383
361,65239 , 65468 , 65383
362,65239 , 65468 , 65383
363,65239 , 65468 , 65385
364,65238 , 65468 , 65384
365,65238 , 65468 , 65384
366,65239 , 65466 , 65384
367,65239 , 65466 , 65384
368,65239 , 65467 , 65383
369,65239 , 65468 , 65383
370,65239 , 65468 , 65383
371,65240 , 65464 , 65383
372,65240 , 65464 , 65383
373,65240 , 65464 , 65382
374,65242 , 65463 , 65381
375,65242 , 65463 , 65381
376,65240 , 65463 , 65382
377,65240 , 65464 , 65382
378,65240 , 65464 , 65382
379,65240 , 65463 , 65381
380,65240 , 65463 , 65381
381,65236 , 65465 , 65388
382,65235 , 65465 , 65390
383,65235 , 65465 , 65390
384,65237 , 65464 , 65385
385,65237 , 65464 , 65385
386,65241 , 65464 , 65381
387,65241 , 65463 , 65381
388,65241 , 65463 , 65381
389,65240 , 65464 , 65381
390,65240 , 65463 , 65380
391,65239 , 65464 , 65380
392,65241 , 65463 , 65381
393,65241 , 65463 , 65381
394,65240 , 65464 , 65381
395,65240 , 65463 , 65380
396,65244 , 65464 , 65378
397,65243 , 65464 , 65377
398,65243 , 65464 , 65377
399,65244 , 65463 , 65376
400,65245 , 65464 , 65376
401,65243 , 65464 , 65376
402,65244 , 65465 , 65376
403,65244 , 65465 , 65376
404,65244 , 65465 , 65376
405,65243 , 65465 , 65376
406,65244 , 65464 , 65376
407,65243 , 65466 , 65377
408,65244 , 65465 , 65378
409,65244 , 65465 , 65378
410,65241 , 65468 , 65381
411,65230 , 65465 , 65372
412,65225 , 65462 , 65371
413,65219 , 65461 , 65367
414,65219 , 65461 , 65367
415,65216 , 65456 , 65363
416,65196 , 65365 , 65390
417,65201 , 65351 , 65408
418,65207 , 65339 , 65426
419,65207 , 65339 , 65426
420,65214 , 65330 , 65441
421,65321 , 65336 , 65484
422,65325 , 65336 , 65484
423,65329 , 65342 , 65487
424,65329 , 65342 , 65487
425,65335 , 65349 , 65488
426,65297 , 65403 , 65490
427,65297 , 65403 , 65490
428,65292 , 65403 , 65490
429,65292 , 65403 , 65490
430,65288 , 65401 , 65489
431,65274 , 65394 , 65492
432,65274 , 65394 , 65492
433,65274 , 65393 , 65492
434,65274 , 65393 , 65492
435,65274 , 65394 , 65491
436,65272 , 65393 , 65492
437,65272 , 65393 , 65492
438,65272 , 65391 , 65491
439,65271 , 65393 , 65493
440,65271 , 65393 , 65493
441,65272 , 65391 , 65490
442,65272 , 65391 , 65490
443,65272 , 65392 , 65492
444,65271 , 65392 , 65492
445,65271 , 65392 , 65492
446,65272 , 65391 , 65494
447,65272 , 65391 , 65494
448,65271 , 65391 , 65491
449,65270 , 65392 , 65492
450,65270 , 65392 , 65492
451,65271 , 65392 , 65492
452,65271 , 65392 , 65493
453,65271 , 65392 , 65493
454,65271 , 65392 , 65491
455,65271 , 65392 , 65491
456,65272 , 65392 , 65493
457,65271 , 65392 , 65491
458,65271 , 65392 , 65491
459,65272 , 65392 , 65493
460,65272 , 65392 , 65493
461,65271 , 65392 , 65491
462,65272 , 65393 , 65491
463,65272 , 65393 , 65491
464,65272 , 65392 , 65492
465,65272 , 65392 , 65492
466,65271 , 65392 , 65492
467,65272 , 65391 , 65492
468,65272 , 65391 , 65492
469,65271 , 65392 , 65492
470,65272 , 65391 , 65492
471,65272 , 65393 , 65492
472,65270 , 65393 , 65492
473,65270 , 65393 , 65492
474,65272 , 65391 , 65491
475,65272 , 65392 , 65491
476,65271 , 65392 , 65493
477,65272 , 65392 , 65492
478,65272 , 65392 , 65492
479,65271 , 65392 , 65492
480,65271 , 65392 , 65492
481,65271 , 65392 , 65492
482,65272 , 65393 , 65492
483,65272 , 65393 , 65492
484,65273 , 65391 , 65491
485,65271 , 65392 , 65493
486,65272 , 65392 , 65493
487,65271 , 65391 , 65493
488,65271 , 65392 , 65491
489,65271 , 65392 , 65491
490,65272 , 65392 , 65492
491,65272 , 65392 , 65493
492,65271 , 65393 , 65491
493,65271 , 65392 , 65492
494,65271 , 65392 , 65492
495,65273 , 65392 , 65492
496,65271 , 65391 , 65492
497,65272 , 65393 , 65493
498,65272 , 65392 , 65492
499,65272 , 65392 , 65492
500,65272 , 65392 , 65492
501,65273 , 65392 , 65494
502,65273 , 65392 , 65494
503,65273 , 65392 , 65493
504,65273 , 65392 , 65493
505,65271 , 65392 , 65493
506,65272 , 65391 , 65493
507,65272 , 65391 , 65493
508,65271 , 65392 , 65492
509,65271 , 65392 , 65492
510,65271 , 65392 , 65491
511,65272 , 65392 , 65492
512,65272 , 65392 , 65492
513,65272 , 65392 , 65492
514,65272 , 65392 , 65492
515,65271 , 65392 , 65493
516,65272 , 65391 , 65493
517,65272 , 65391 , 65493
518,65271 , 65392 , 65492
519,65271 , 65392 , 65493
