i,X,Y,Z
234,4 , 65369 , 113
235,4 , 65369 , 113
236,5 , 65369 , 111
237,5 , 65369 , 111
238,10 , 65368 , 110
239,10 , 65368 , 110
240,10 , 65368 , 110
241,12 , 65367 , 110
242,12 , 65367 , 110
243,29 , 65361 , 106
244,29 , 65361 , 106
245,33 , 65359 , 104
246,33 , 65359 , 104
247,37 , 65357 , 102
248,100 , 65293 , 70
249,100 , 65293 , 70
250,99 , 65276 , 63
251,99 , 65276 , 63
252,99 , 65258 , 52
253,65502 , 65317 , 65527
254,11 , 65319 , 65531
255,39 , 65294 , 65516
256,39 , 65294 , 65516
257,51 , 65266 , 65513
258,26 , 65312 , 65345
259,7 , 65308 , 65349
260,65531 , 65311 , 65361
261,65531 , 65311 , 65361
262,65519 , 65319 , 65381
263,65487 , 65327 , 65527
264,65483 , 65326 , 2
265,65479 , 65325 , 13
266,65479 , 65325 , 13
267,65479 , 65328 , 21
268,65478 , 65322 , 51
269,65477 , 65320 , 51
270,65478 , 65320 , 52
271,65478 , 65320 , 52
272,65477 , 65319 , 52
273,65473 , 65312 , 48
274,65470 , 65311 , 48
275,65470 , 65311 , 48
276,65469 , 65308 , 47
277,65469 , 65308 , 46
278,65438 , 65299 , 46
279,65434 , 65298 , 47
280,65434 , 65298 , 47
281,65429 , 65298 , 48
282,65424 , 65298 , 50
283,65397 , 65309 , 66
284,65394 , 65310 , 67
285,65394 , 65310 , 67
286,65394 , 65310 , 69
287,65393 , 65311 , 69
288,65382 , 65323 , 83
289,65381 , 65325 , 88
290,65381 , 65325 , 88
291,65380 , 65325 , 87
292,65380 , 65328 , 89
293,65380 , 65327 , 87
294,65380 , 65326 , 88
295,65380 , 65326 , 88
296,65380 , 65326 , 89
297,65380 , 65326 , 89
298,65380 , 65328 , 88
299,65380 , 65327 , 90
300,65380 , 65327 , 90
301,65379 , 65328 , 90
302,65379 , 65328 , 90
303,65381 , 65326 , 88
304,65382 , 65326 , 87
305,65382 , 65326 , 87
306,65382 , 65326 , 87
307,65382 , 65326 , 87
308,65384 , 65339 , 85
309,65385 , 65339 , 85
310,65385 , 65339 , 85
311,65384 , 65340 , 84
312,65384 , 65340 , 84
313,65387 , 65355 , 84
314,65387 , 65355 , 84
315,65386 , 65355 , 84
316,65387 , 65355 , 83
317,65387 , 65355 , 83
318,65387 , 65355 , 81
319,65387 , 65355 , 81
320,65389 , 65355 , 81
321,65389 , 65355 , 82
322,65389 , 65355 , 82
323,65389 , 65354 , 81
324,65389 , 65354 , 81
325,65389 , 65354 , 81
326,65388 , 65355 , 82
327,65388 , 65355 , 82
328,65389 , 65355 , 82
329,65389 , 65355 , 82
330,65388 , 65355 , 82
331,65388 , 65355 , 82
332,65388 , 65355 , 82
333,65389 , 65355 , 81
334,65389 , 65355 , 81
335,65389 , 65356 , 82
336,65389 , 65356 , 82
337,65387 , 65354 , 82
338,65388 , 65355 , 81
339,65388 , 65355 , 81
340,65388 , 65354 , 82
341,65388 , 65354 , 82
342,65388 , 65354 , 81
343,65388 , 65354 , 80
344,65388 , 65354 , 80
345,65389 , 65353 , 82
346,65389 , 65353 , 82
347,65389 , 65354 , 81
348,65388 , 65354 , 82
349,65388 , 65354 , 82
350,65388 , 65354 , 81
351,65388 , 65354 , 81
352,65388 , 65355 , 82
353,65389 , 65354 , 82
354,65389 , 65354 , 81
355,65388 , 65353 , 81
356,65388 , 65353 , 81
357,65389 , 65354 , 82
358,65387 , 65355 , 81
359,65387 , 65356 , 80
360,65389 , 65355 , 82
361,65389 , 65355 , 82
362,65388 , 65355 , 81
363,65387 , 65354 , 80
364,65388 , 65354 , 82
365,65389 , 65354 , 81
366,65389 , 65354 , 81
367,65388 , 65354 , 82
368,65388 , 65354 , 83
369,65388 , 65354 , 82
370,65389 , 65354 , 82
371,65389 , 65354 , 82
372,65388 , 65354 , 82
373,65388 , 65355 , 82
374,65388 , 65355 , 82
375,65388 , 65355 , 82
376,65389 , 65354 , 81
377,65388 , 65354 , 81
378,65388 , 65353 , 83
379,65389 , 65354 , 82
380,65389 , 65354 , 82
381,65388 , 65356 , 81
382,65388 , 65353 , 81
383,65388 , 65353 , 81
384,65388 , 65354 , 80
385,65388 , 65354 , 80
386,65389 , 65354 , 81
387,65388 , 65355 , 83
388,65388 , 65354 , 82
389,65388 , 65355 , 80
390,65388 , 65355 , 80
391,65388 , 65355 , 81
392,65388 , 65355 , 81
393,65388 , 65354 , 82
394,65388 , 65355 , 82
395,65388 , 65355 , 82
396,65388 , 65355 , 82
397,65388 , 65355 , 82
398,65389 , 65354 , 81
399,65387 , 65354 , 82
400,65387 , 65354 , 82
401,65389 , 65354 , 81
402,65389 , 65354 , 81
403,65389 , 65354 , 81
404,65388 , 65353 , 82
405,65388 , 65353 , 82
406,65389 , 65354 , 82
407,65389 , 65354 , 82
408,65387 , 65355 , 81
409,65387 , 65355 , 81
410,65387 , 65355 , 81
411,65388 , 65354 , 81
412,65388 , 65354 , 81
413,65388 , 65354 , 81
414,65388 , 65354 , 81
415,65388 , 65354 , 82
416,65387 , 65354 , 82
417,65387 , 65354 , 82
418,65388 , 65354 , 81
419,65388 , 65354 , 81
420,65389 , 65353 , 81
421,65388 , 65354 , 82
422,65388 , 65354 , 82
423,65388 , 65353 , 81
424,65388 , 65353 , 81
425,65389 , 65354 , 81
426,65387 , 65353 , 82
427,65387 , 65353 , 82
428,65388 , 65355 , 82
429,65388 , 65355 , 82
