i,X,Y,Z
623,0 , 65384 , 123
624,0 , 65385 , 122
625,0 , 65385 , 122
626,65535 , 65384 , 122
627,65535 , 65384 , 122
628,0 , 65384 , 123
629,0 , 65384 , 123
630,0 , 65386 , 122
631,65535 , 65384 , 124
632,65535 , 65384 , 124
633,0 , 65384 , 124
634,0 , 65384 , 124
635,0 , 65385 , 123
636,0 , 65384 , 123
637,0 , 65385 , 123
638,0 , 65385 , 123
639,0 , 65385 , 123
640,65535 , 65385 , 123
641,0 , 65384 , 124
642,0 , 65384 , 124
643,1 , 65384 , 123
644,1 , 65384 , 123
645,0 , 65384 , 123
646,65535 , 65384 , 123
647,0 , 65385 , 123
648,0 , 65385 , 123
649,0 , 65385 , 122
650,1 , 65385 , 123
651,1 , 65384 , 123
652,0 , 65386 , 122
653,0 , 65386 , 122
654,0 , 65385 , 124
655,0 , 65385 , 124
656,0 , 65385 , 123
657,0 , 65384 , 124
658,0 , 65384 , 124
659,0 , 65384 , 124
660,0 , 65384 , 124
